national_team,official_squad_player_name,date_of_birth,official_club,candidate_transfermarkt_player_id,transfermarkt_name,match_evidence,review_status,reviewer,reviewed_at,notes
Haiti,LACROIX Markhus,1993-10-14,Colorado Springs Switchbacks FC (USA),375472,Duke Lacroix,"Transfermarkt profile confirms Duke Lacroix's home-country name is Markhus Lacroix, born 1993-10-14, Haiti/Switchbacks; player ID 375472.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Haiti,METUSALA Garven,1999-12-31,Colorado Springs Switchbacks FC (USA),859175,Garven Metusala,"Transfermarkt profile confirms Garven-Michée Metusala, born 1999-12-31, Haiti/Switchbacks; player ID 859175.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Haiti,DUVERGER Josue,2000-04-27,FC Cosmos Koblenz (GER),490369,Josué Duverger,"Transfermarkt profile confirms Josué Duverger, born 2000-04-27, Haiti/FC Cosmos Koblenz; player ID 490369.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Haiti,PIERRE Woodensky,2004-12-30,Violette AC (HAI),1017735,Woodensky Pierre,"Transfermarkt profile confirms Woodensky Pierre, born 2004-12-30, Haiti/Violette AC; player ID 1017735.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Morocco,RAHIMI Souane,1996-06-02,Al Ain FC (UAE),598506.0,Soufiane Rahimi,"Accepted: high-confidence local match with name_score=92.85714285714286, club_score=0, dob_match=True, margin=112.9, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Morocco,AMAIMOUNI Ayoube,2004-11-30,Eintracht Frankfurt (GER),799993.0,Ayoube Amaimouni-Echghouyab,"Transfermarkt profile confirms Ayoube Amaimouni-Echghouyab, born 2004-11-30, Morocco/Eintracht Frankfurt; local ID 799993. Replaces earlier wrong candidate ID.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and matching Transfermarkt profile evidence.
Morocco,TAGNAOUTI Ahmed Reda,1996-04-05,ASFAR (MAR),238997.0,Ahmed Reda Tagnaouti,"Transfermarkt profile confirms Ahmed Reda Tagnaouti, born 1996-04-05, Morocco/AS FAR; local ID 238997.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence. Any source discrepancy is documented rather than silently corrected.
Scotland,ROBERTSON Andy,1994-03-11,Liverpool FC (ENG),234803.0,Andrew Robertson,Accepted after official FIFA squad verification: official FIFA DOB exact; name similarity 86.7; club similarity 61.5; matching nationality; FIFA PDF page 38.,accepted,ChatGPT official-FIFA + local-data verification,2026-06-15,Verified against FIFA World Cup 2026 official squad list and the local Transfermarkt-derived player table.
Scotland,FLETCHER Tyler,2007-03-19,Manchester United FC (ENG),1049911.0,Tyler Fletcher,"Transfermarkt confirms Tyler Fletcher, born 2007-03-19, Scotland/Manchester United U21; player ID 1049911.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence.
Scotland,HYAM Dominic,1995-12-20,Wrexham AFC (WAL),263268.0,Dominic Hyam,"Transfermarkt confirms Dominic Hyam, born 1995-12-20, Scotland/Wrexham; player ID 263268.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence.
Australia,ONEILL Aiden,1998-07-04,New York City FC (USA),385918.0,Aiden O'Neill,"Accepted: high-confidence local match with name_score=96.0, club_score=69.76744186046511, dob_match=True, margin=126.5, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Australia,DEVLIN Cameron,1998-06-07,Heart Of Midlothian FC (SCO),399162.0,Cammy Devlin,"Transfermarkt profile confirms Cameron Peter Devlin, born 1998-06-07, Australia/Heart of Midlothian; local ID 399162.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and matching Transfermarkt profile evidence.
Paraguay,FERNANDEZ Gatito,1988-03-29,Cerro Porteño (PAR),107318.0,Roberto Fernández,"Transfermarkt confirms goalkeeper Roberto 'Gatito' Fernández, born 1988-03-29, Paraguay/Cerro Porteño; player ID 107318.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence.
Paraguay,VELAZQUEZ Gustavo,1991-04-17,Cerro Porteño (PAR),389399.0,Gustavo Velázquez,"Transfermarkt confirms Víctor Gustavo Velázquez Ramos, born 1991-04-17, Paraguay/Cerro Porteño; player ID 389399.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence.
Paraguay,CUBAS Andres,1996-05-11,Vancouver Whitecaps FC (CAN),323872.0,Andrés Cubas,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=100.0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Paraguay,ROMERO GAMARRA Alejandro,1995-01-11,Al Ain FC (UAE),355817.0,Kaku,"Transfermarkt confirms Alejandro Sebastián Romero Gamarra, known as Kaku, born 1995-01-11, Paraguay/Al Ain; player ID 355817.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence.
Paraguay,AVALOS Gabriel,1991-07-09,CA Independiente (ARG),358418.0,Gabriel Ávalos,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=56.14035087719298.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Paraguay,OLVEIRA Gaston,1993-04-21,Club Olimpia (PAR),301722,Gastón Olveira,"Transfermarkt profile confirms Gastón Olveira, born 1993-04-21, Paraguay/Club Olimpia; player ID 301722.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Turkey,YILDIZ Kenan,2005-05-04,,845654.0,Kenan Yıldız,"Official Juventus profile confirms Kenan Yıldız, Turkish international, born in 2005; local Transfermarkt ID 845654 and FIFA DOB 2005-05-04 match.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using official FIFA squad data plus official club or Transfermarkt profile evidence. Any noted DOB discrepancy remains documented rather than silently corrected.
Turkey,BAYINDIR Altay,1998-04-14,,336077.0,Altay Bayındır,Accepted after official FIFA squad verification: official FIFA DOB exact; name similarity 85.7; club similarity 0.0; matching nationality; FIFA PDF page 45.,accepted,ChatGPT official-FIFA + local-data verification,2026-06-15,Verified against FIFA World Cup 2026 official squad list and the local Transfermarkt-derived player table.
Turkey,ELMALI Eren,2000-07-07,,616894.0,Eren Elmalı,"Accepted: high-confidence local match with name_score=95.23809523809523, club_score=0, dob_match=True, margin=115.2, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Turkey,BARDAKCI Abdulkerim,1994-09-07,,199316.0,Abdülkerim Bardakcı,"Accepted: high-confidence local match with name_score=97.2972972972973, club_score=0, dob_match=True, margin=117.3, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Turkey,KADIOGLU Ferdi,1999-10-07,,369316.0,Ferdi Kadıoğlu,"Accepted: high-confidence local match with name_score=92.85714285714286, club_score=0, dob_match=True, margin=112.9, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Turkey,YILMAZ Baris Alper,2000-05-23,,541537.0,Barış Alper Yılmaz,"Accepted: high-confidence local match with name_score=88.88888888888889, club_score=0, dob_match=True, margin=108.9, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Turkey,CAKIR Ugurcan,1996-04-05,,292199.0,Uğurcan Çakır,"Accepted: high-confidence local match with name_score=92.3076923076923, club_score=0, dob_match=True, margin=112.3, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Turkey,AYDIN Oguz,2000-10-27,,563749.0,Oğuz Aydın,"Accepted: high-confidence local match with name_score=90.0, club_score=0, dob_match=True, margin=110.0, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Curaçao,LOCADIA Juergen,1993-11-07,Miami FC (USA),166240.0,Jürgen Locadia,"Transfermarkt profile confirms Jürgen Locadia, born 1993-11-07, Curaçao international, Miami FC; local ID 166240.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and matching Transfermarkt profile evidence.
Curaçao,MARTHA Arjany,2003-09-04,Rotherham United FC (ENG),572519.0,Ar'jany Martha,"Accepted: high-confidence local match with name_score=96.2962962962963, club_score=25.806451612903224, dob_match=True, margin=120.2, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Curaçao,MARGARITHA Jearl,2000-04-10,SK Beveren (BEL),538958.0,Jearl Margaritha,"Transfermarkt profile confirms Jearl Margaritha, born 2000-04-10, Curaçao/SK Beveren; local ID 538958.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence. Any source discrepancy is documented rather than silently corrected.
Ecuador,VALLE Gonzalo,1996-02-28,LDU Quito (ECU),351941.0,Gonzalo Valle,"Transfermarkt profile confirms Gonzalo Valle, born 1996-02-28, Ecuador/LDU Quito; local ID 351941.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence. Any source discrepancy is documented rather than silently corrected.
Germany,RUEDIGER Antonio,1993-03-03,,86202.0,Antonio Rüdiger,"Accepted: high-confidence local match with name_score=96.7741935483871, club_score=0, dob_match=True, margin=116.8, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Germany,NUEBEL Alexander,1996-09-30,,195778.0,Alexander Nübel,"Accepted: high-confidence local match with name_score=96.7741935483871, club_score=0, dob_match=True, margin=116.8, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Japan,ITAKURA Kou,1997-01-27,AFC Ajax (NED),355816.0,Ko Itakura,"Accepted: high-confidence local match with name_score=95.23809523809523, club_score=61.53846153846154, dob_match=True, margin=124.5, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Tunisia,CHAMAKH Mouhib,2001-08-25,Club Africain (TUN),584250,Abdelmouhib Chamakh,"Transfermarkt profile confirms Abdelmouhib Chamakh, born 2001-08-25, Tunisia/Club Africain; player ID 584250.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Tunisia,AROUS Adam,2004-07-17,Kasımpaşa SK (TUR),1071742.0,Adem Arous,"Accepted: high-confidence local match with name_score=90.0, club_score=88.0, dob_match=True, margin=123.2, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Tunisia,MEJBRI Hannibal,2003-01-21,Burnley FC (ENG),607224.0,Hannibal,"Transfermarkt profile confirms Hannibal Mejbri, born 2003-01-21, Tunisia/Burnley; local ID 607224.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and matching Transfermarkt profile evidence.
Tunisia,AYARI Khalil,2005-02-02,Paris Saint-Germain (FRA),1198342,Khalil Ayari,"Transfermarkt profile confirms Khalil Ayari, born 2005-02-02, Tunisia/PSG Espoirs; player ID 1198342.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Tunisia,HADJ MAHMOUD Mohamed,2000-04-24,FC Lugano (SUI),673513.0,Mohamed Belhadj Mahmoud,"Accepted: high-confidence local match with name_score=93.02325581395348, club_score=100.0, dob_match=True, margin=128.0, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Tunisia,CHAOUAT Firas,1996-05-08,Club Africain (TUN),402087.0,Firas Chaouat,"Transfermarkt confirms Firas Chaouat, born 1996-05-08, Tunisia/Club Africain; player ID 402087.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence.
Tunisia,BEN HMIDA Mohamed Amine,1995-12-15,Espérance De Tunisie (TUN),454495.0,Mohamed Amine Ben Hamida,"Transfermarkt confirms Mohamed Amine Ben Hamida, born 1995-12-15, Tunisia/Espérance; player ID 454495.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and Transfermarkt profile evidence.
Tunisia,CHIKHAOUI Raed,2004-06-09,US Monastir (TUN),1075790,Raed Chikhaoui,"Transfermarkt profile confirms Raed Chikhaoui, born 2004-06-09, Tunisia/US Monastir; player ID 1075790.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Egypt,MOHAMED ELSHENAWY,1988-12-18,Al Ahly FC (EGY),134573.0,Mohamed El Shenawy,"Accepted: high-confidence local match with name_score=97.14285714285714, club_score=0, dob_match=True, margin=32.3, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Egypt,MOHAMED HANY,1996-02-02,Al Ahly FC (EGY),343974.0,Mohamed Hany,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Egypt,MOHAMED ABDELMONEIM,1999-02-01,OGC Nice (FRA),566025.0,Mohamed Abdelmonem,"Accepted: high-confidence local match with name_score=97.2972972972973, club_score=25.0, dob_match=True, margin=121.0, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Egypt,HAMZA ABDELKARIM,2008-01-01,FC Barcelona (ESP),1259085.0,Hamza Abdelkarim,"Transfermarkt profile confirms Hamza Mohamed Abdelkarim Selim, born 2008-01-01, Egypt/FC Barcelona U19; local ID 1259085.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified against current Transfermarkt profile evidence. Any stale local metadata is documented rather than silently ignored.
Egypt,MOSTAFA ZICO,1997-04-27,Pyramids FC (EGY),896616.0,Mostafa Ziko,"Transfermarkt profile confirms Mostafa Mohamed Zaki Abdelraouf, born 1997-04-27, Egypt/Pyramids FC; local ID 896616.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified against current Transfermarkt profile evidence. Any stale local metadata is documented rather than silently ignored.
Egypt,MAHDY SOLIMAN,1987-06-08,Zamalek SC (EGY),104951.0,El Mahdi Soliman,"Transfermarkt profile confirms El Mahdi Soliman, born 1987-06-08, Egypt/Zamalek; local ID 104951.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified against current Transfermarkt profile evidence. Any stale local metadata is documented rather than silently ignored.
Egypt,MOHANAD LASHIN,1996-05-29,Pyramids FC (EGY),479682.0,Mohanad Lasheen,"Transfermarkt profile confirms Mohanad Mostafa Lasheen, born 1996-05-29, Egypt/Pyramids FC; local ID 479682.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified against current Transfermarkt profile evidence. Any stale local metadata is documented rather than silently ignored.
Egypt,NABIL DONGA,1996-04-06,Al Najmah SC (KSA),479683.0,Nabil Dunga,"Accepted: high-confidence local match with name_score=90.9090909090909, club_score=64.51612903225806, dob_match=True, margin=120.6, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Egypt,MARAWAN ATTIA,1998-08-01,Al Ahly FC (EGY),734542.0,Marwan Ateya,"Transfermarkt profile confirms Marwan Ateya, born 1998-08-01, Egypt/Al Ahly; local ID 734542.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified against current Transfermarkt profile evidence. Any stale local metadata is documented rather than silently ignored.
Egypt,MOSTAFA SHOUBIR,2000-05-15,Al Ahly FC (EGY),661455.0,Oufa Shobeir,"Transfermarkt profile confirms Oufa Shobeir is Mostafa Ahmed Shobeir, born 2000-05-15, Egypt/Al Ahly; local ID 661455. This corrects the stale local DOB.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified against current Transfermarkt profile evidence. Any stale local metadata is documented rather than silently ignored.
Egypt,TAREK ALAA,2002-01-05,ZED FC (EGY),1087789.0,Tarek Alaa,"Transfermarkt profile confirms Tarek Alaa El Gebaly, born 2002-01-05, Egypt/ZED FC; local ID 1087789.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified against current Transfermarkt profile evidence. Any stale local metadata is documented rather than silently ignored.
Egypt,MOHAMED ALAA,1999-01-01,El Gouna FC (EGY),1307898.0,Mohamed Alaa,"Transfermarkt profile confirms Mohamed Alaa, born 1999-01-01, Egypt/El Gouna FC; local ID 1307898. Replaces the incorrect Mohamed Salah seed candidate.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified against current Transfermarkt profile evidence. Any stale local metadata is documented rather than silently ignored.
Iran,BEIRANVAND Alireza,,Tractor Sazi Tabriz FC (IRN),229081.0,Alireza Beiranvand,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=36.36363636363637.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Iran,HARDANI Saleh,,Esteghlal Tehran FC (IRN),697155,Saleh Hardani,"Transfermarkt profile confirms Saleh Hardani, born 1998-12-26, Iran/Esteghlal; player ID 697155.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Iran,HAJISAFI Ehsan,,Sepahan SC (IRN),77547.0,Ehsan Hajsafi,Accepted after official FIFA squad verification: official FIFA DOB exact; name similarity 96.3; club similarity 29.2; matching nationality; FIFA PDF page 23.,accepted,ChatGPT official-FIFA + local-data verification,2026-06-15,Verified against FIFA World Cup 2026 official squad list and the local Transfermarkt-derived player table.
Iran,KHALILZADEH Shoja,,Tractor Sazi Tabriz FC (IRN),213715,Shoja Khalilzadeh,"Transfermarkt profile confirms Shoja Khalilzadeh, born 1989-05-14, Iran/Tractor; player ID 213715.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Iran,MOHAMMADI Milad,,Persepolis FC (IRN),333355.0,Milad Mohammadi,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=42.85714285714286.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Iran,EZATOLAHI Saeid,,Shabab Al Ahli Club (UAE),249271.0,Saeid Ezatolahi,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=30.303030303030297.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Iran,JAHANBAKHSH Alireza,,FCV Dender EH (BEL),213268.0,Alireza Jahanbakhsh,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=35.61643835616438.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Iran,MOHEBBI Mohammad,,FC Rostov (RUS),603149.0,Mohammad Mohebi,"Accepted: high-confidence local match with name_score=96.7741935483871, club_score=88.88888888888889, dob_match=False, margin=110.1, and matching nationality.",accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Iran,TAREMI Mehdi,,Olympiacos FC (GRE),307058.0,Mehdi Taremi,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=42.307692307692314.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Iran,GHAYEDI Mehdi,,Al Nasr SC (UAE),478192.0,Mehdi Ghayedi,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Iran,ALIPOUR Ali,,Persepolis FC (IRN),249360.0,Ali Alipour,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Iran,NIAZMAND Payam,,Persepolis FC (IRN),343044.0,Payam Niazmand,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=35.71428571428571.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Iran,KANANI Hossein,,Persepolis FC (IRN),249400,Hossein Kanaani,"Transfermarkt profile confirms Mohammadhossein Kanaanizadegan, known as Hossein Kanaani, born 1994-03-23, Iran/Persepolis; player ID 249400.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Iran,GHODDOS Saman,,Al Ittihad Kalba SCC (UAE),204294.0,Saman Ghoddos,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=27.906976744186053.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Iran,CHESHMI Roozbeh,,Esteghlal Tehran FC (IRN),273879,Roozbeh Cheshmi,"Transfermarkt profile confirms Roozbeh Cheshmi, born 1993-07-24, Iran/Esteghlal; player ID 273879.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Iran,TORABI Mehdi,,Tractor Sazi Tabriz FC (IRN),283833,Mehdi Torabi,"Transfermarkt profile confirms Mehdi Torabi, born 1994-09-10, Iran/Tractor; player ID 283833.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Iran,YOUSEFI Arya,,Sepahan SC (IRN),932724,Arya Yousefi,"Transfermarkt profile confirms Arya Yousefi, born 2002-04-22, Iran/Sepahan; player ID 932724.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Iran,HOSSEINZADEH Amirhossein,,Tractor Sazi Tabriz FC (IRN),542380.0,Amirhossein Hosseinzadeh,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Iran,NEMATI Ali,,Foolad Khuzestan FC (IRN),527092,Ali Nemati,"Transfermarkt profile confirms Ali Nemati, born 1996-02-07, Iran/Foolad; player ID 527092.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Iran,MOGHANLOO Shahriyar,,Al Ittihad Kalba SCC (UAE),357125.0,Shahriar Moghanlou,Accepted after official FIFA squad verification: official FIFA DOB exact; name similarity 91.9; club similarity 34.6; matching nationality; FIFA PDF page 23.,accepted,ChatGPT official-FIFA + local-data verification,2026-06-15,Verified against FIFA World Cup 2026 official squad list and the local Transfermarkt-derived player table.
Iran,GHORBANI Mohammad,,Al Wahda SC (UAE),856087.0,Mohammad Ghorbani,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=18.181818181818176.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Iran,HOSSEINI Hossein,,Sepahan SC (IRN),132561,Seyed Hossein Hosseini,"Transfermarkt profile confirms Seyed Hossein Hosseini, born 1992-06-30, Iran/Sepahan; player ID 132561.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Iran,REZAEIAN Ramin,,Foolad Khuzestan FC (IRN),188312.0,Ramin Rezaeian,Accepted: unique exact normalized/reversed name and matching nationality; club similarity=0.,accepted,ChatGPT deterministic local-data review,2026-06-15,"Accepted only when local Transfermarkt data produced a unique or strict high-confidence match using name, nationality, DOB, and/or club evidence."
Iran,DARGAHI Dennis,,Standard Liège (BEL),249303,Dennis Eckert Ayensa,"Transfermarkt profile confirms Dennis Eckert Ayensa, Iran international at Standard Liège; player ID 249303. FIFA uses the squad name Dennis Dargahi.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
Iran,IRI Danial,,Malavan Anzali FC (IRN),1080301,Danial Eiri,"Transfermarkt profile confirms Danial Eiri, born 2003-10-26, Iran/Malavan; player ID 1080301.",accepted,ChatGPT web-verified identity review,2026-06-15,Identity verified using FIFA squad data and current Transfermarkt profile evidence. The web ID may be newer than the local Transfermarkt snapshot; Codex should revalidate local availability.
